material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
986,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",0.75,,rs-means,Unit,181418,each,,,,,,,,,,,1.0,1.0
987,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",1,,rs-means,Unit,181419,each,,,,,,,,,,,1.0,1.0
988,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",1.25,,rs-means,Unit,181420,each,,,,,,,,,,,1.0,1.0
989,CopperPipeTee,"Tee, copper, wrought, copper x copper, 1/2""",0.5,,rs-means,Unit,181421,each,,,,,,,,,,,1.0,1.0
990,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 3""",3,,rs-means,Unit,181422,each,,,,,,,,,,,1.0,1.0
991,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,181423,each,,,,,,,,,,,1.0,1.0
992,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 4""",4,,rs-means,Unit,181424,each,,,,,,,,,,,1.0,1.0
993,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,181425,each,,,,,,,,,,,1.0,1.0
994,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 3""",3,,rs-means,Unit,181426,each,,,,,,,,,,,1.0,1.0
995,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,181427,each,,,,,,,,,,,1.0,1.0
996,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 4""",4,,rs-means,Unit,181428,each,,,,,,,,,,,1.0,1.0
997,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1/5""",0.5,,rs-means,Unit,181429,each,,,,,,,,,,,1.0,1.0
998,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1-1/4""",1.25,,rs-means,Unit,181430,each,,,,,,,,,,,1.0,1.0
999,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,181431,each,,,,,,,,,,,1.0,1.0
1000,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 2-1/2""",2.5,,rs-means,Unit,181432,each,,,,,,,,,,,1.0,1.0
1001,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 3""",3,,rs-means,Unit,181433,each,,,,,,,,,,,1.0,1.0
1002,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,181434,each,,,,,,,,,,,1.0,1.0
1003,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 4""",4,,rs-means,Unit,181435,each,,,,,,,,,,,1.0,1.0
1004,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,181436,each,,,,,,,,,,,1.0,1.0
1005,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1""",1,,rs-means,Unit,181437,each,,,,,,,,,,,1.0,1.0
1006,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,181438,each,,,,,,,,,,,1.0,1.0
1007,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 2-1/2""",2.5,,rs-means,Unit,181439,each,,,,,,,,,,,1.0,1.0
1008,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 3""",3,,rs-means,Unit,181440,each,,,,,,,,,,,1.0,1.0
1009,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,181441,each,,,,,,,,,,,1.0,1.0
1010,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 4""",4,,rs-means,Unit,181442,each,,,,,,,,,,,1.0,1.0
1011,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,181443,each,,,,,,,,,,,1.0,1.0
1012,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1""",1,,rs-means,Unit,181444,each,,,,,,,,,,,1.0,1.0
1013,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,181445,each,,,,,,,,,,,1.0,1.0
1014,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 2""",2,,rs-means,Unit,181446,each,,,,,,,,,,,1.0,1.0
1015,SteelPipeUnion,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,181447,each,,,,,,,,,,,1.0,1.0
1016,SteelPipeUnion,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 3""",3,,rs-means,Unit,181448,each,,,,,,,,,,,1.0,1.0
1017,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3/4"" pipe size, includes 1 weld per joint and weld machine",0.75,,rs-means,Unit,181449,each,,,,,,,,,,,1.0,1.0
1018,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,181450,each,,,,,,,,,,,1.0,1.0
1019,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",1.5,,rs-means,Unit,181451,each,,,,,,,,,,,1.0,1.0
1020,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,181452,each,,,,,,,,,,,1.0,1.0
1021,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,181453,each,,,,,,,,,,,1.0,1.0
1022,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,181454,each,,,,,,,,,,,1.0,1.0
1023,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,181455,each,,,,,,,,,,,1.0,1.0
1024,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 4"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,181456,each,,,,,,,,,,,1.0,1.0
1025,CSteelTee,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 3"" x 2-1/2"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,181457,each,,,,,,,,,,,1.0,1.0
1026,CSteelTee,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 4"" x 3"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,181458,each,,,,,,,,,,,1.0,1.0
1027,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,181459,each,,,,,,,,,,,1.0,1.0
1028,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1-1/4"" pipe size, includes 1 weld per joint and weld machine",1.25,,rs-means,Unit,181460,each,,,,,,,,,,,1.0,1.0
1029,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",1.5,,rs-means,Unit,181461,each,,,,,,,,,,,1.0,1.0
1030,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,181462,each,,,,,,,,,,,1.0,1.0
1031,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 2-1/2"" pipe size, includes 1 weld per joint and weld machine",2.5,,rs-means,Unit,181463,each,,,,,,,,,,,1.0,1.0
1032,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 4"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,181464,each,,,,,,,,,,,1.0,1.0
1033,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1/2"" pipe size, includes 1 weld per joint and weld machine",0.5,,rs-means,Unit,181465,each,,,,,,,,,,,1.0,1.0
1034,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 3/4"" pipe size, includes 1 weld per joint and weld machine",0.75,,rs-means,Unit,181466,each,,,,,,,,,,,1.0,1.0
1035,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,181467,each,,,,,,,,,,,1.0,1.0
1036,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1-1/4"" pipe size, includes 1 weld per joint and weld machine",1.25,,rs-means,Unit,181468,each,,,,,,,,,,,1.0,1.0
1037,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1-1/2"" pipe size, includes 1 weld per joint and weld machine",1.5,,rs-means,Unit,181469,each,,,,,,,,,,,1.0,1.0
1038,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,181470,each,,,,,,,,,,,1.0,1.0
1039,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 3"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,181471,each,,,,,,,,,,,1.0,1.0
1040,Strainers,"Strainer, Y type, bronze body, flanged, 150 lb., 4"" pipe size, flanged",4,,rs-means,Unit,181472,each,,,,,,,,,,,1.0,1.0
1041,CircuitSetter,"Circuit setter balance valve, bronze body, threaded, 3"" pipe size",3,,rs-means,Unit,181473,each,,,,,,,,,,,1.0,1.0
1042,DuctInsulation,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb. density, 2"" thick",2,,rs-means,Unit,181474,ft2,,,,,,,,,,,1.0,1.0
1043,DuctInsulation,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb. density, 3"" thick",3,,rs-means,Unit,181475,ft2,,,,,,,,,,,1.0,1.0
1044,DuctInsulation,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb. density, 4"" thick",4,,rs-means,Unit,181476,ft2,,,,,,,,,,,1.0,1.0
1045,Ductwork-S,4 inches galvanized steel 26 ga,4,,rs-means,Unit,181477,L.F.,,,,,,,,,,,1.0,1.0
1046,Ductwork-S,5 inches galvanized steel 26 ga,5,,rs-means,Unit,181478,L.F.,,,,,,,,,,,1.0,1.0
1047,Ductwork-S,6 inches galvanized steel 26 ga,6,,rs-means,Unit,181479,L.F.,,,,,,,,,,,1.0,1.0
1048,Ductwork-S,7 inches galvanized steel 26 ga,7,,rs-means,Unit,181480,L.F.,,,,,,,,,,,1.0,1.0
1049,Ductwork-S,8 inches galvanized steel 26 ga,8,,rs-means,Unit,181481,L.F.,,,,,,,,,,,1.0,1.0
1050,Ductwork-S,10 inches galvanized steel 26 ga,10,,rs-means,Unit,181482,L.F.,,,,,,,,,,,1.0,1.0
1051,Ductwork-S,12 inches galvanized steel 26 ga,12,,rs-means,Unit,181483,L.F.,,,,,,,,,,,1.0,1.0
1052,Ductwork-S,14 inches galvanized steel 26 ga,14,,rs-means,Unit,181484,L.F.,,,,,,,,,,,1.0,1.0
1053,Ductwork-S,16 inches galvanized steel 26 ga,16,,rs-means,Unit,181485,L.F.,,,,,,,,,,,1.0,1.0
1054,Ductwork-S,18 inches galvanized steel 26 ga,18,,rs-means,Unit,181486,L.F.,,,,,,,,,,,1.0,1.0
1055,Ductwork-S,20 inches galvanized steel 26 ga,20,,rs-means,Unit,181487,L.F.,,,,,,,,,,,1.0,1.0
1056,Ductwork-S,22 inches galvanized steel 26 ga,22,,rs-means,Unit,181488,L.F.,,,,,,,,,,,1.0,1.0
1057,Ductwork-S,24 inches galvanized steel 26 ga,24,,rs-means,Unit,181489,L.F.,,,,,,,,,,,1.0,1.0
1058,Ductwork-S,30 inches galvanized steel 26 ga,30,,rs-means,Unit,181490,L.F.,,,,,,,,,,,1.0,1.0
1059,Ductwork-S,36 inches galvanized steel 26 ga,36,,rs-means,Unit,181491,L.F.,,,,,,,,,,,1.0,1.0
1060,Ductwork-Fitting,Round collar fitting without damper,8,,rs-means,Unit,181492,each,,,,,,,,,,,1.0,1.0
1061,DHWPump,Recirculating DHW Pump (in watts),187,,rs-means,Unit,181493,each,,,,,,,,,,,1.0,1.0
1062,ConvectCopper,"hot water convector 1 inch copper tube, aluminum fins ",1,,rs-means,Unit,181494,LF,,,,,,,,,,,1.0,1.0
1063,ConvectCopper,"hot water convector 1.25 in copper tube, aluminum fins",1.25,,rs-means,Unit,181495,LF,,,,,,,,,,,1.0,1.0
1064,ConvectSteel,"hot water convector 1.25 in. steel tube, steel fins 10 inch high with damper",1.25,,rs-means,Unit,181496,LF,,,,,,,,,,,1.0,1.0
1065,ConvectSteel,"hot water convector 2 in. steel tube, steel fins 10 inch high with damper",2,,rs-means,Unit,181497,LF,,,,,,,,,,,1.0,1.0
1066,outsidebox,12 x 12 x 6 NEMA weathertight pull box ,,,rs-means,Unit,191498,,,,,,,,,,,,1.0,1.0
1067,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  8800 BTUH (2.6 kW) heat, 6000 BTUH (1.76 kW) cooling",1.76,,rs-means,Unit,181499,each,,,,,,,,,,,1.0,1.0
1068,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  13900 BTUH (4.1 kW) heat, 9000 BTUH  (2.63 kW) cooling",2.63,,rs-means,Unit,181500,each,,,,,,,,,,,1.0,1.0
1069,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V 13900 BTUH (4.1 kW) heat, 12000 BTUH (3.52 kW) cooling",3.52,,rs-means,Unit,181501,each,,,,,,,,,,,1.0,1.0
1070,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V 13900 BTUH (4.1 kW) heat, 15000 BTUH (4.4 kW) cooling",4.4,,rs-means,Unit,181502,each,,,,,,,,,,,1.0,1.0
1071,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 18000 BTUH (5.28 kW) cooling",5.28,,rs-means,Unit,181503,each,,,,,,,,,,,1.0,1.0
1072,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 24000 BTUH (7.03 kW) cooling",7.03,,rs-means,Unit,181504,each,,,,,,,,,,,1.0,1.0
1073,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 30000 BTUH (8.79 kW) cooling",8.79,,rs-means,Unit,181505,each,,,,,,,,,,,1.0,1.0
1074,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 36000 BTUH (10.55 kW) cooling",10.55,,rs-means,Unit,181506,each,,,,,,,,,,,1.0,1.0
1075,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 42000 BTUH (12.31 kW) cooling",12.31,,rs-means,Unit,181507,each,,,,,,,,,,,1.0,1.0
1076,PTAC,"Wall Sleeve cabinet type with thermostat and controls 208V  34400 BTUH (10 kW) heat, 48000 BTUH (14.07 kW) cooling",14.07,,rs-means,Unit,181508,each,,,,,,,,,,,1.0,1.0
1077,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 8 MBH",2.344,,rs-means,Unit,181509,each,,,,,,,,,,,1.0,1.0
1078,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 12 MBH",3.516,,rs-means,Unit,181510,each,,,,,,,,,,,1.0,1.0
1079,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 16 MBH",4.688,,rs-means,Unit,181511,each,,,,,,,,,,,1.0,1.0
1080,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 30 MBH",8.79,,rs-means,Unit,181512,each,,,,,,,,,,,1.0,1.0
1081,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 43 MBH",12.598999999999998,,rs-means,Unit,181513,each,,,,,,,,,,,1.0,1.0
1082,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 57 MBH",16.701,,rs-means,Unit,181514,each,,,,,,,,,,,1.0,1.0
1083,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 68 MBH",19.924,,rs-means,Unit,181515,each,,,,,,,,,,,1.0,1.0
1084,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 105 MBH",30.764999999999997,,rs-means,Unit,181516,each,,,,,,,,,,,1.0,1.0
1085,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 123 MBH",36.038999999999994,,rs-means,Unit,181517,each,,,,,,,,,,,1.0,1.0
1086,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 140 MBH",41.019999999999996,,rs-means,Unit,181518,each,,,,,,,,,,,1.0,1.0
1087,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 156 MBH",45.708,,rs-means,Unit,181519,each,,,,,,,,,,,1.0,1.0
1088,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 210 MBH",61.529999999999994,,rs-means,Unit,181520,each,,,,,,,,,,,1.0,1.0
1089,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 223 MBH",65.339,,rs-means,Unit,181521,each,,,,,,,,,,,1.0,1.0
1090,hotwateruh,"vertical unit heater hot water, propeller fan, 115V, 60F entering air 257 MBH",75.301,,rs-means,Unit,181522,each,,,,,,,,,,,1.0,1.0
1091,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  3 HP motor size (units in  watts)",2237.1000000000004,,rs-means,Unit,191523,each,,,,,,,,,,,1.0,1.0
1092,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  5 HP motor size (units in watts)",3728.5,,rs-means,Unit,191524,each,,,,,,,,,,,1.0,1.0
1093,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  7.5 HP motor size (units in  watts)",5592.75,,rs-means,Unit,191525,each,,,,,,,,,,,1.0,1.0
1094,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  10 HP motor size (units in watts)",7457,,rs-means,Unit,191526,each,,,,,,,,,,,1.0,1.0
1095,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  15 HP motor size (units in watts)",11185.5,,rs-means,Unit,191527,each,,,,,,,,,,,1.0,1.0
1096,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  20 HP motor size (units in watts)",14914,,rs-means,Unit,191528,each,,,,,,,,,,,1.0,1.0
1097,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  25 HP motor size (units in watts)",18642.5,,rs-means,Unit,191529,each,,,,,,,,,,,1.0,1.0
1098,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  30 HP motor size (units in watts)",22371,,rs-means,Unit,191530,each,,,,,,,,,,,1.0,1.0
1099,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  40 HP motor size (units in watts)",29828,,rs-means,Unit,191531,each,,,,,,,,,,,1.0,1.0
1100,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  50 HP motor size (units in watts)",37285,,rs-means,Unit,191532,each,,,,,,,,,,,1.0,1.0
1101,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  60 HP motor size (units in  watts)",44742,,rs-means,Unit,191533,each,,,,,,,,,,,1.0,1.0
1102,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  75 HP motor size (units in  watts)",55927.5,,rs-means,Unit,191534,each,,,,,,,,,,,1.0,1.0
1103,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  100 HP motor size (units in watts)",74570,,rs-means,Unit,191535,each,,,,,,,,,,,1.0,1.0
1104,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  125 HP motor size (units in  watts)",93212.5,,rs-means,Unit,191536,each,,,,,,,,,,,1.0,1.0
1105,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  150 HP motor size (units in  watts)",111855,,rs-means,Unit,191537,each,,,,,,,,,,,1.0,1.0
1106,VFD,"VFD motor Controllers Enclosed NEMA 1, 460V  200 HP motor size (units in  watts)",149140,,rs-means,Unit,191538,each,,,,,,,,,,,1.0,1.0
1107,WINAC,"Window air conditioner 15 amp, 125V 5000 BTU",1465,,rs-means,Unit,181539,each,,,,,,,,,,,1.0,1.0
1108,WINAC,"Window air conditioner 15 amp, 125V 6000 BTU",1758,,rs-means,Unit,181540,each,,,,,,,,,,,1.0,1.0
1109,WINAC,"Window air conditioner 15 amp, 125V 8000 BTU",2344,,rs-means,Unit,181541,each,,,,,,,,,,,1.0,1.0
1110,WINAC,"Window air conditioner 15 amp, 125V 10000 BTU",2930,,rs-means,Unit,181542,each,,,,,,,,,,,1.0,1.0
1111,WINAC,"Window air conditioner 15 amp, 125V 12000 BTU",3516,,rs-means,Unit,181543,each,,,,,,,,,,,1.0,1.0
1112,SplitSZWall,Split ductless wall mount single zone cooling only 0.75 ton,2637,,rs-means,Unit,181544,each,,,,,,,,,,,1.0,1.0
1113,SplitSZWall,Split ductless wall mount single zone cooling only 1 ton,3516,,rs-means,Unit,181545,each,,,,,,,,,,,1.0,1.0
1114,SplitSZWall,Split ductless wall mount single zone cooling only 1.5 ton,5274,,rs-means,Unit,181546,each,,,,,,,,,,,1.0,1.0
1115,SplitSZWall,Split ductless wall mount single zone cooling only 2 ton,7032,,rs-means,Unit,181547,each,,,,,,,,,,,1.0,1.0
1116,SplitSZCeiling,Split ductless ceiling mount single zone cooling only 2 ton,7032,,rs-means,Unit,181548,each,,,,,,,,,,,1.0,1.0
1117,SplitSZCeiling,Split ductless ceiling mount single zone cooling only 3 ton,10548,,rs-means,Unit,181549,each,,,,,,,,,,,1.0,1.0
1118,Plug,Receptacle 15 amp 120V grounded,15,,rs-means,Unit,191550,each,,,,,,,,,,,1.0,1.0
1119,Plug,Receptacle 20 amp 120V grounded,20,,rs-means,Unit,191551,each,,,,,,,,,,,1.0,1.0
1120,Pvpanel,150 watt panel,150,poly,rs-means,Unit,191552,each,,,,,,,,,,,1.0,1.0
1121,inverter24,24 volt inverter 3000 watt,3,,rs-means,Unit,191553,each,,,,,,,,,,,1.0,1.0
1122,inverter24,24 volt inverter 4000 watt,4,,rs-means,Unit,191554,each,,,,,,,,,,,1.0,1.0
1123,inverter48,48 volt inverter 4000 watts,4,,rs-means,Unit,191555,each,,,,,,,,,,,1.0,1.0
1124,inverter48,48 volt inverter 5000 watts,5,,rs-means,Unit,191556,each,,,,,,,,,,,1.0,1.0
1125,pvcombinerbox,10 lug nema combiner box,,,rs-means,Unit,191557,each,,,,,,,,,,,1.0,1.0
1126,pvbatterycharge,battery charge controller with temperature sensor,,,rs-means,Unit,191558,each,,,,,,,,,,,1.0,1.0
1127,pvdisplay,"digital readout panel hrs, volts, amps",,,rs-means,Unit,191559,each,,,,,,,,,,,1.0,1.0
1128,pvbattery,deep cycle 6V 180AH,,,rs-means,Unit,191560,each,,,,,,,,,,,1.0,1.0
1129,nibattery,deep cycle 100AH 12V 10 cells,12,,rs-means,Unit,191561,each,,,,,,,,,,,1.0,1.0
1130,nibattery,deep cycle 100AH 24V 10 cells,24,,rs-means,Unit,191562,each,,,,,,,,,,,1.0,1.0
1131,nibattery,deep cycle 100AH 48V 10 cells,48,,rs-means,Unit,191563,each,,,,,,,,,,,1.0,1.0
1132,pvbatterycable,24 AWG #2/0 sealed with copper ring lugs,,,rs-means,Unit,191564,each,,,,,,,,,,,1.0,1.0
1133,pvdisconnect,system disconnect DC 175 amp circuit breaker,,,rs-means,Unit,191565,each,,,,,,,,,,,1.0,1.0
