Time,THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
17:45:00,8.106445E+03,5.040069E+03,4.183304E-01,4.942219E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099649E+01,4.823994E+01,2.399150E+01,5.163067E+01,3.975865E+03,5.764337E+03,2.051754E-01,5.651828E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849972E+01,2.399289E+01,4.783244E+01,8.165919E+03,4.527147E+03,4.213995E-01,4.439623E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099650E+01,4.825677E+01,2.399070E+01,5.232066E+01,3.975865E+03,2.168004E+03,2.051754E-01,2.125950E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849972E+01,2.399163E+01,5.172547E+01,6.385215E+03,6.540414E+03,3.294961E-01,6.414115E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099587E+01,4.478054E+01,2.399072E+01,5.455418E+01
18:00:00,8.106451E+03,4.850859E+03,4.183307E-01,4.756790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099649E+01,4.823994E+01,2.399147E+01,5.183921E+01,3.975867E+03,5.655227E+03,2.051755E-01,5.544817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849973E+01,2.399294E+01,4.789194E+01,8.165923E+03,4.624089E+03,4.213997E-01,4.534760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099650E+01,4.825677E+01,2.399043E+01,5.223082E+01,3.975867E+03,2.114475E+03,2.051755E-01,2.073452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849973E+01,2.399166E+01,5.186029E+01,6.385209E+03,6.479940E+03,3.294958E-01,6.354792E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099587E+01,4.478056E+01,2.399080E+01,5.461618E+01
18:15:00,8.814883E+03,4.677290E+03,4.548890E-01,4.586601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099649E+01,4.823994E+01,2.399146E+01,5.203781E+01,4.284395E+03,5.496612E+03,2.210971E-01,5.389270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849973E+01,2.399300E+01,4.797781E+01,8.874353E+03,4.746290E+03,4.579580E-01,4.654643E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099650E+01,4.825677E+01,2.399067E+01,5.207665E+01,4.284395E+03,2.058002E+03,2.210971E-01,2.018068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099670E+01,4.849973E+01,2.399169E+01,5.200290E+01,7.851516E+03,6.410299E+03,4.051616E-01,6.286471E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099587E+01,4.478057E+01,2.399085E+01,5.468172E+01
18:30:00,9.523393E+03,4.510141E+03,4.914452E-01,4.422698E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.592555E+01,2.399149E+01,5.224586E+01,4.592955E+03,5.285583E+03,2.370180E-01,5.182332E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099601E+01,4.620317E+01,2.399306E+01,4.810122E+01,9.582862E+03,4.858181E+03,4.945141E-01,4.764372E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099566E+01,4.594310E+01,2.399092E+01,5.193165E+01,4.592955E+03,1.998624E+03,2.370180E-01,1.959835E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099601E+01,4.620317E+01,2.399174E+01,5.216667E+01,9.318283E+03,6.332485E+03,4.808261E-01,6.210116E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099286E+01,4.285218E+01,2.399093E+01,5.476431E+01
18:45:00,1.023207E+04,4.343301E+03,5.279830E-01,4.259090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099205E+01,4.492536E+01,2.399152E+01,5.246169E+01,4.901561E+03,5.014688E+03,2.529285E-01,4.916700E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099242E+01,4.527553E+01,2.399313E+01,4.826643E+01,1.029153E+04,4.928952E+03,5.310516E-01,4.833721E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099205E+01,4.494717E+01,2.399116E+01,5.183826E+01,4.901561E+03,1.935047E+03,2.529285E-01,1.897485E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099242E+01,4.527553E+01,2.399179E+01,5.234691E+01,1.078562E+04,6.246658E+03,5.564986E-01,6.125905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099029E+01,4.168816E+01,2.399100E+01,5.485774E+01
19:00:00,1.094103E+04,4.174335E+03,5.645192E-01,4.093391E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098980E+01,4.449058E+01,2.399156E+01,5.269144E+01,5.210289E+03,4.685021E+03,2.688376E-01,4.593444E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099022E+01,4.489851E+01,2.399323E+01,4.849478E+01,1.100050E+04,4.919494E+03,5.675874E-01,4.824328E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098979E+01,4.451593E+01,2.399142E+01,5.183279E+01,5.210289E+03,1.867486E+03,2.688376E-01,1.831228E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099022E+01,4.489851E+01,2.399184E+01,5.254832E+01,1.225349E+04,6.151974E+03,6.321848E-01,6.033012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098863E+01,4.098475E+01,2.399106E+01,5.495902E+01
19:15:00,1.094189E+04,4.011447E+03,5.645051E-01,3.933648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098866E+01,4.430128E+01,2.399160E+01,5.293255E+01,5.210632E+03,4.304486E+03,2.688286E-01,4.220314E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098916E+01,4.474501E+01,2.399332E+01,4.879044E+01,1.100135E+04,4.826996E+03,5.675729E-01,4.733506E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098866E+01,4.432890E+01,2.399165E+01,5.192218E+01,5.210632E+03,1.800147E+03,2.688286E-01,1.765187E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098916E+01,4.474501E+01,2.399189E+01,5.276662E+01,1.225551E+04,6.061236E+03,6.322201E-01,5.943989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098761E+01,4.055975E+01,2.399112E+01,5.506727E+01
19:30:00,1.094294E+04,3.853741E+03,5.645038E-01,3.778991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098814E+01,4.421896E+01,2.399160E+01,5.317076E+01,5.211070E+03,3.859970E+03,2.688253E-01,3.784460E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098869E+01,4.468261E+01,2.399341E+01,4.916412E+01,1.100240E+04,4.643408E+03,5.675711E-01,4.553375E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098813E+01,4.424789E+01,2.399180E+01,5.209859E+01,5.211070E+03,1.733074E+03,2.688253E-01,1.699410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098869E+01,4.468261E+01,2.399189E+01,5.298665E+01,1.225745E+04,5.973137E+03,6.322717E-01,5.857564E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098699E+01,4.030311E+01,2.399114E+01,5.517017E+01
19:45:00,1.094407E+04,3.703533E+03,5.645311E-01,3.631689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098790E+01,4.418331E+01,2.399160E+01,5.341288E+01,5.211569E+03,3.379041E+03,2.688372E-01,3.312900E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098849E+01,4.465740E+01,2.399363E+01,4.970451E+01,1.100353E+04,4.395471E+03,5.675982E-01,4.310166E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098790E+01,4.421294E+01,2.399189E+01,5.239355E+01,5.211569E+03,1.667709E+03,2.688372E-01,1.635310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098849E+01,4.465740E+01,2.399190E+01,5.321523E+01,1.225916E+04,5.886216E+03,6.323291E-01,5.772298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098661E+01,4.014826E+01,2.399118E+01,5.527321E+01
20:00:00,1.094509E+04,3.560827E+03,5.645691E-01,3.491749E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098779E+01,4.416799E+01,2.399158E+01,5.366032E+01,5.212036E+03,2.914755E+03,2.688548E-01,2.857668E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098840E+01,4.464734E+01,2.399373E+01,5.037771E+01,1.100455E+04,4.098138E+03,5.676361E-01,4.018556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098779E+01,4.419800E+01,2.399188E+01,5.276374E+01,5.212036E+03,1.604228E+03,2.688548E-01,1.573060E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098840E+01,4.464734E+01,2.399190E+01,5.345368E+01,1.226061E+04,5.799070E+03,6.323851E-01,5.686815E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098639E+01,4.005493E+01,2.399123E+01,5.538071E+01
20:15:00,1.094596E+04,3.427776E+03,5.646070E-01,3.361283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098775E+01,4.416152E+01,2.399155E+01,5.391384E+01,5.212437E+03,2.510141E+03,2.688727E-01,2.460968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098837E+01,4.464344E+01,2.399339E+01,5.104118E+01,1.100542E+04,3.798630E+03,5.676740E-01,3.724820E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098775E+01,4.419171E+01,2.399212E+01,5.321563E+01,5.212437E+03,1.543890E+03,2.688727E-01,1.513894E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098837E+01,4.464344E+01,2.399188E+01,5.370302E+01,1.226182E+04,5.707668E+03,6.324364E-01,5.597156E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098625E+01,3.999877E+01,2.399131E+01,5.549616E+01
20:30:00,1.094667E+04,3.309299E+03,5.646408E-01,3.245117E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098773E+01,4.415887E+01,2.399143E+01,5.415165E+01,5.212771E+03,2.201986E+03,2.688888E-01,2.158869E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464202E+01,2.399290E+01,5.160335E+01,1.100613E+04,3.538732E+03,5.677077E-01,3.469949E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098773E+01,4.418915E+01,2.399207E+01,5.364025E+01,5.212771E+03,1.488889E+03,2.688888E-01,1.459966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464202E+01,2.399179E+01,5.394039E+01,1.226284E+04,5.612103E+03,6.324821E-01,5.503409E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098617E+01,3.996503E+01,2.399137E+01,5.561496E+01
20:45:00,1.094726E+04,3.204566E+03,5.646695E-01,3.142452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.415786E+01,2.399112E+01,5.436695E+01,5.213046E+03,1.990684E+03,2.689025E-01,1.951748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464158E+01,2.399269E+01,5.210466E+01,1.100671E+04,3.326373E+03,5.677364E-01,3.261716E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418818E+01,2.399188E+01,5.401408E+01,5.213046E+03,1.440599E+03,2.689025E-01,1.412623E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464158E+01,2.399162E+01,5.416074E+01,1.226369E+04,5.514201E+03,6.325219E-01,5.407367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098612E+01,3.994483E+01,2.399145E+01,5.573946E+01
21:00:00,1.094773E+04,3.114165E+03,5.646936E-01,3.053832E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.415754E+01,2.399122E+01,5.457039E+01,5.213273E+03,1.840342E+03,2.689140E-01,1.804404E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464152E+01,2.399254E+01,5.255238E+01,1.100719E+04,3.176081E+03,5.677604E-01,3.114363E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418787E+01,2.399162E+01,5.434054E+01,5.213273E+03,1.398925E+03,2.689140E-01,1.371774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464152E+01,2.399145E+01,5.436295E+01,1.226440E+04,5.414583E+03,6.325562E-01,5.309644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098609E+01,3.993278E+01,2.399150E+01,5.586870E+01
21:15:00,1.094813E+04,3.031535E+03,5.647137E-01,2.972818E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.415750E+01,2.399135E+01,5.476506E+01,5.213463E+03,1.720084E+03,2.689237E-01,1.686537E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464160E+01,2.399241E+01,5.295524E+01,1.100758E+04,3.055934E+03,5.677804E-01,2.996612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418784E+01,2.399129E+01,5.462040E+01,5.213463E+03,1.361067E+03,2.689237E-01,1.334661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464160E+01,2.399156E+01,5.455682E+01,1.226500E+04,5.312173E+03,6.325857E-01,5.209176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098607E+01,3.992563E+01,2.399163E+01,5.600506E+01
21:30:00,1.094846E+04,2.952560E+03,5.647306E-01,2.895373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415757E+01,2.399144E+01,5.495493E+01,5.213621E+03,1.623107E+03,2.689318E-01,1.591477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464172E+01,2.399228E+01,5.332019E+01,1.100791E+04,2.953077E+03,5.677971E-01,2.895797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418791E+01,2.399146E+01,5.487962E+01,5.213621E+03,1.325581E+03,2.689318E-01,1.299869E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464172E+01,2.399163E+01,5.474668E+01,1.226551E+04,5.208393E+03,6.326110E-01,5.107361E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098606E+01,3.992144E+01,2.399175E+01,5.614735E+01
